Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
2401,120.0,0.0,99.0,1.0,99.0,110046.0,0.0,2962.6053371547746,2962.6053371547746,0.0,16564.902430534363,,,,,,,,,,,,,,,,1370.9163411161046,803.3788718895572,2829.7143337179987,-0.03952266741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,120.0,0.0,120.0,2.0,21.0,110067.0,0.0,568.1278934488453,568.1278934488453,0.0,16567.223374843597,,,,,,,,,,,,,,,,182.42008699290642,179.50194590243757,564.8619335555499,-0.05207056452670419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403,120.0,0.0,142.0,3.0,22.0,110089.0,0.0,553.8874352800302,553.8874352800302,0.0,16569.433423519135,,,,,,,,,,,,,,,,165.28417850221004,176.06766680130895,550.8019853383203,-0.055634658008943315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2404,120.0,0.0,217.0,4.0,75.0,110164.0,0.0,1957.1026425218781,1957.1026425218781,0.0,16575.415749311447,,,,,,,,,,,,,,,,768.690725218622,548.5495923539105,1901.3521903208027,-0.050272359132102394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2405,120.0,0.0,254.0,5.0,37.0,110201.0,0.0,1149.6969972428801,1149.6969972428801,0.0,16579.890253067017,,,,,,,,,,,,,,,,457.27027335384116,360.43519529415636,1133.9119090378256,-0.05207056452670419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2406,120.0,0.0,289.0,6.0,35.0,110236.0,0.0,1182.7956810342419,1182.7956810342419,0.0,16583.06714606285,,,,,,,,,,,,,,,,498.20152423536575,369.733009532964,1166.5251528388428,-0.03952266381390731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,120.0,0.0,307.0,7.0,18.0,110254.0,0.0,423.3606286110016,423.3606286110016,0.0,16585.0573656559,,,,,,,,,,,,,,,,147.4662113506098,134.40108270054915,421.1273641708615,-0.028756818832740047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2408,120.0,0.0,382.0,8.0,75.0,110329.0,0.0,2501.218671409646,2501.218671409646,0.0,16590.98225212097,,,,,,,,,,,,,,,,1076.8475145006994,740.636641130038,2422.877985807902,-0.0592274759801685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409,120.0,0.0,501.0,9.0,119.0,110448.0,0.0,3603.8756095860977,3603.8756095860977,0.0,16599.842034339905,,,,,,,,,,,,,,,,1661.3242954852112,993.9670168195721,3409.587606029387,-0.05743465800894331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,120.0,0.0,551.0,10.0,50.0,110498.0,0.0,1214.1199834244148,1214.1199834244148,0.0,16604.07146501541,,,,,,,,,,,,,,,,497.79952250351494,327.9187226640892,1190.4204277269662,-0.03772806201390731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2411,120.0,0.0,609.0,11.0,58.0,110556.0,0.0,1729.4464802765901,1729.4464802765901,0.0,16608.834659814835,,,,,,,,,,,,,,,,671.9822289758898,537.3601914722294,1692.16367467066,-0.08062840707477953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2412,120.0,0.0,659.0,12.0,50.0,110606.0,0.0,1829.2963915020293,1829.2963915020293,0.0,16612.989019870758,,,,,,,,,,,,,,,,779.4609652381237,554.5762790540288,1792.1154586988225,-0.039520872806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2413,120.0,0.0,683.0,13.0,24.0,110630.0,0.0,574.7147193882516,574.7147193882516,0.0,16615.40826034546,,,,,,,,,,,,,,,,180.72903865515363,176.32258256619005,570.9481706311593,-0.0502741627267042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2414,120.0,0.0,704.0,14.0,21.0,110651.0,0.0,570.8027915715647,570.8027915715647,0.0,16617.62005853653,,,,,,,,,,,,,,,,182.6200822840562,184.16287658055953,567.5353051487485,-0.05206876812490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2415,120.0,0.0,755.0,15.0,51.0,110702.0,0.0,1705.918310023463,1705.918310023463,0.0,16621.87975335121,,,,,,,,,,,,,,,,734.7887097916694,492.906058625445,1670.1142000241125,-0.025176597229970014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,120.0,0.0,815.0,16.0,60.0,110762.0,0.0,1369.3831682993766,1369.3831682993766,0.0,16626.923058509827,,,,,,,,,,,,,,,,554.4064187087528,369.1156288546303,1337.4562394162676,-0.03235142063274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,120.0,0.0,837.0,17.0,22.0,110784.0,0.0,485.74705888218284,485.74705888218284,0.0,16629.119119644165,,,,,,,,,,,,,,,,145.67040702981802,148.4843953783496,483.02533526278984,-0.050266969924904197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,120.0,0.0,861.0,18.0,24.0,110808.0,0.0,721.7407330871584,721.7407330871584,0.0,16631.633861541748,,,,,,,,,,,,,,,,252.02127853220045,225.48314143048938,716.4086310334193,-0.041319072806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2419,120.0,0.0,876.0,19.0,15.0,110823.0,0.0,423.85621197528144,423.85621197528144,0.0,16633.442327022552,,,,,,,,,,,,,,,,135.68940410522353,135.33706300015243,422.2431140277309,-0.03234962423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,120.0,0.0,949.0,20.0,73.0,110896.0,0.0,2018.6262545054403,2018.6262545054403,0.0,16639.15425181389,,,,,,,,,,,,,,,,829.1308095182618,551.8818397808884,1960.0597651757832,-0.0520741519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2421,121.0,0.0,51.0,1.0,51.0,110947.0,0.0,1532.9148531183355,1532.9148531183355,0.0,16702.640961647034,,,,,,,,,,,,,,,,592.6489587195643,462.01271939484866,1504.193950173811,-0.06458620536892536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2422,121.0,0.0,98.0,2.0,47.0,110994.0,0.0,1590.3340614769447,1590.3340614769447,0.0,16706.590134382248,,,,,,,,,,,,,,,,653.8225087362346,484.03556852281326,1561.1655691354765,-0.0502759573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2423,121.0,0.0,119.0,3.0,21.0,111015.0,0.0,529.2481488250319,529.2481488250319,0.0,16708.72968697548,,,,,,,,,,,,,,,,173.34207077136813,163.72779788064545,526.1340994382715,-0.03772087280670911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2424,121.0,0.0,182.0,4.0,63.0,111078.0,0.0,1739.7088215661333,1739.7088215661333,0.0,16713.712854146957,,,,,,,,,,,,,,,,687.6207442815553,522.5246896649277,1698.0868014778732,-0.07351623713837624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,121.0,0.0,236.0,5.0,54.0,111132.0,0.0,1844.884329898406,1844.884329898406,0.0,16718.130622148514,,,,,,,,,,,,,,,,774.5442781021144,548.6987917662793,1804.8638026835754,-0.039520872806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2426,121.0,0.0,260.0,6.0,24.0,111156.0,0.0,756.4534020804138,756.4534020804138,0.0,16720.483501434326,,,,,,,,,,,,,,,,284.04127821679725,238.58368485331707,750.386798201412,-0.030556818832740047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2427,121.0,0.0,279.0,7.0,19.0,111175.0,0.0,471.235587585166,471.235587585166,0.0,16722.65720462799,,,,,,,,,,,,,,,,140.18414857517155,149.84378666283806,469.04112989212996,-0.0502759573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2428,121.0,0.0,387.0,8.0,108.0,111283.0,0.0,3756.8420006311158,3756.8420006311158,0.0,16730.923837184906,,,,,,,,,,,,,,,,1793.3738277362395,1062.3225076777474,3566.72435158719,-0.041317274606709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2429,121.0,0.0,408.0,9.0,21.0,111304.0,0.0,557.4878945102614,557.4878945102614,0.0,16733.09876704216,,,,,,,,,,,,,,,,167.7796196609573,179.7410663366336,554.5190415389203,-0.0574220921621775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2430,121.0,0.0,490.0,10.0,82.0,111386.0,0.0,2253.5060664946704,2253.5060664946704,0.0,16739.46309542656,,,,,,,,,,,,,,,,922.8352107338625,626.6780286477992,2180.0135928073014,-0.03594602603094004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,121.0,0.0,537.0,11.0,47.0,111433.0,0.0,1168.7012560444168,1168.7012560444168,0.0,16743.41629600525,,,,,,,,,,,,,,,,391.9186941537527,365.9926202864917,1151.4325099291193,-0.10914719249037733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2432,121.0,0.0,572.0,12.0,35.0,111468.0,0.0,1090.0427284586228,1090.0427284586228,0.0,16746.70712018013,,,,,,,,,,,,,,,,426.8119075665274,347.0574437231113,1076.1804921859805,-0.04488673935009341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2433,121.0,0.0,594.0,13.0,22.0,111490.0,0.0,619.877583349184,619.877583349184,0.0,16749.008269309998,,,,,,,,,,,,,,,,197.26766702661678,196.33709548511152,616.1538485231214,-0.048477753733902396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,121.0,0.0,624.0,14.0,30.0,111520.0,0.0,697.6670515385943,697.6670515385943,0.0,16751.88714146614,,,,,,,,,,,,,,,,193.18737551367607,222.27126475853336,692.5639942674514,-0.09665463810516338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,121.0,0.0,673.0,15.0,49.0,111569.0,0.0,1173.1426182681282,1173.1426182681282,0.0,16756.00498533249,,,,,,,,,,,,,,,,422.8896053550795,307.82518351288303,1153.5746022079372,-0.025176597229970014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,121.0,0.0,715.0,16.0,42.0,111611.0,0.0,1268.6399916840192,1268.6399916840192,0.0,16759.617260217667,,,,,,,,,,,,,,,,495.9753542534171,386.11347374926936,1249.0580848902662,-0.05563825441074332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,121.0,0.0,740.0,17.0,25.0,111636.0,0.0,612.4772075652681,612.4772075652681,0.0,16762.123083353043,,,,,,,,,,,,,,,,197.85883339994888,195.32641608329075,608.1388756058756,-0.0610113047549793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2438,121.0,0.0,772.0,18.0,32.0,111668.0,0.0,1036.837707988565,1036.837707988565,0.0,16765.014345407486,,,,,,,,,,,,,,,,425.2855632751082,324.01567616490394,1024.252822786548,-0.03235142423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2439,121.0,0.0,791.0,19.0,19.0,111687.0,0.0,410.56106758641556,410.56106758641556,0.0,16767.024971961975,,,,,,,,,,,,,,,,108.35994799038939,132.6926055861225,408.91113971431247,-0.06995029345022431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2440,121.0,0.0,808.0,20.0,17.0,111704.0,0.0,513.7782406356794,513.7782406356794,0.0,16768.90937256813,,,,,,,,,,,,,,,,175.21302323450823,167.18630643981044,511.31093017086374,-0.03594602603094004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2441,122.0,0.0,90.0,1.0,90.0,111794.0,0.0,710.3943385193212,710.3943385193212,0.0,16828.22074532509,,,,,,,,,,,,,,,,70.86051136000083,160.74769875776087,704.7216141110331,-0.5510986905581549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2442,122.0,0.0,130.0,2.0,40.0,111834.0,0.0,1432.2070613890883,1432.2070613890883,0.0,16831.81186914444,,,,,,,,,,,,,,,,608.3162219711046,436.2457531389866,1409.2836962064503,-0.03055142423094005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443,122.0,0.0,147.0,3.0,17.0,111851.0,0.0,460.8038471144745,460.8038471144745,0.0,16833.75768685341,,,,,,,,,,,,,,,,138.77292084937946,143.69119918977177,458.9036110711063,-0.04132086741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444,122.0,0.0,219.0,4.0,72.0,111923.0,0.0,2428.365636264392,2428.365636264392,0.0,16839.31625366211,,,,,,,,,,,,,,,,1053.66253944909,716.2876740589553,2354.856790214271,-0.05027056812490419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,122.0,0.0,259.0,5.0,40.0,111963.0,0.0,1348.1802886001526,1348.1802886001526,0.0,16842.826062202454,,,,,,,,,,,,,,,,558.7846177854796,430.7383292294435,1327.1560599486822,-0.052065169924904196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,122.0,0.0,284.0,6.0,25.0,111988.0,0.0,864.672320648589,864.672320648589,0.0,16845.32083082199,,,,,,,,,,,,,,,,342.1133243440036,274.5161889746642,856.9764640039931,-0.030555018832740047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,122.0,0.0,300.0,7.0,16.0,112004.0,0.0,411.8124112037753,411.8124112037753,0.0,16847.259958028793,,,,,,,,,,,,,,,,120.80331130051293,131.24057626823935,410.28984807103814,-0.0431154746067091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,122.0,0.0,425.0,8.0,125.0,112129.0,0.0,3443.2594414930345,3443.2594414930345,0.0,16856.626192569733,,,,,,,,,,,,,,,,1492.6442490617535,884.7814961137367,3259.9388492095227,-0.032347826030940045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,122.0,0.0,536.0,9.0,111.0,112240.0,0.0,2607.8586341541136,2607.8586341541136,0.0,16864.94940018654,,,,,,,,,,,,,,,,1227.6967441793267,726.6419193448158,2474.058353904113,-0.03772806201390731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,122.0,0.0,569.0,10.0,33.0,112273.0,0.0,808.5222845059865,808.5222845059865,0.0,16867.99718785286,,,,,,,,,,,,,,,,259.7158067299845,259.72391833634185,800.752415299196,-0.08242301247297953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,122.0,0.0,623.0,11.0,54.0,112327.0,0.0,1614.685596936213,1614.685596936213,0.0,16872.536358356476,,,,,,,,,,,,,,,,529.9090917570946,506.07293147502,1587.6581641454757,-0.11441137666398069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,122.0,0.0,654.0,12.0,31.0,112358.0,0.0,927.0142745682472,927.0142745682472,0.0,16875.353684663773,,,,,,,,,,,,,,,,317.41507780944204,287.9331124575897,918.0924996558099,-0.0592202867729703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453,122.0,0.0,712.0,13.0,58.0,112416.0,0.0,2061.564301443832,2061.564301443832,0.0,16880.09282207489,,,,,,,,,,,,,,,,881.54936379182,612.4863903533861,2012.4468852291352,-0.035928062013907316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2454,122.0,0.0,740.0,14.0,28.0,112444.0,0.0,650.1190502704899,650.1190502704899,0.0,16882.65575361252,,,,,,,,,,,,,,,,207.44619699806418,201.6386790102411,644.9555122668112,-0.06637362874913436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455,122.0,0.0,762.0,15.0,22.0,112466.0,0.0,647.071156316002,647.071156316002,0.0,16884.979131937027,,,,,,,,,,,,,,,,220.95190384716486,208.28545741099822,642.8530674988633,-0.041319072806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456,122.0,0.0,780.0,16.0,18.0,112484.0,0.0,467.27555440057637,467.27555440057637,0.0,16886.998829603195,,,,,,,,,,,,,,,,132.53618566880485,142.74345887807,465.3552583168548,-0.041322663813907305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,122.0,0.0,798.0,17.0,18.0,112502.0,0.0,418.16602172185725,418.16602172185725,0.0,16889.039553165436,,,,,,,,,,,,,,,,130.46557691833056,132.88507768283876,416.23387521253983,-0.041315474606709104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458,122.0,0.0,828.0,18.0,30.0,112532.0,0.0,968.538921077567,968.538921077567,0.0,16891.7977206707,,,,,,,,,,,,,,,,366.6371672243225,316.7224798292877,958.4983043652026,-0.0502759519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459,122.0,0.0,852.0,19.0,24.0,112556.0,0.0,609.3806176903549,609.3806176903549,0.0,16894.19806742668,,,,,,,,,,,,,,,,179.08658479823853,190.82022525705517,605.6882278830806,-0.06815748265742251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,122.0,0.0,912.0,20.0,60.0,112616.0,0.0,954.7784134982801,954.7784134982801,0.0,16900.28662776947,,,,,,,,,,,,,,,,183.83666794063632,280.5890311397656,944.692906328171,-0.2850662478744023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461,123.0,0.0,59.0,1.0,59.0,112675.0,0.0,2103.313049199496,2103.313049199496,0.0,16976.032995700836,,,,,,,,,,,,,,,,922.7130397451359,631.6488787676602,2050.9239037582915,-0.0520741519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462,123.0,0.0,96.0,2.0,37.0,112712.0,0.0,1077.0053563506963,1077.0053563506963,0.0,16979.31323313713,,,,,,,,,,,,,,,,414.7622909531443,328.59471876743055,1062.721873458889,-0.0484867357518934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463,123.0,0.0,120.0,3.0,24.0,112736.0,0.0,543.4403792440503,543.4403792440503,0.0,16981.76031756401,,,,,,,,,,,,,,,,154.98135700171792,165.96572668740893,540.261087763773,-0.06635928625202432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2464,123.0,0.0,187.0,4.0,67.0,112803.0,0.0,2140.93550964575,2140.93550964575,0.0,16987.202802181244,,,,,,,,,,,,,,,,946.7167655239937,635.5179245831205,2079.5850714270687,-0.03952266741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465,123.0,0.0,231.0,5.0,44.0,112847.0,0.0,1349.6663566627333,1349.6663566627333,0.0,16991.06441307068,,,,,,,,,,,,,,,,561.0728912063937,423.4150928005288,1326.3054549045564,-0.0520741519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466,123.0,0.0,266.0,6.0,35.0,112882.0,0.0,971.9366675348201,971.9366675348201,0.0,16994.137001752853,,,,,,,,,,,,,,,,358.38323561513494,301.51959624781426,960.3536078961864,-0.0466795501428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,123.0,0.0,281.0,7.0,15.0,112897.0,0.0,402.85804507620094,402.85804507620094,0.0,16995.935277938843,,,,,,,,,,,,,,,,115.56922873525363,130.49755938779077,401.5260326778499,-0.039520872806709115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,123.0,0.0,329.0,8.0,48.0,112945.0,0.0,1495.5249609067732,1495.5249609067732,0.0,17001.27138018608,,,,,,,,,,,,,,,,592.9280945237738,459.67231320896036,1468.5329453149477,-0.06995568265742251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,123.0,0.0,417.0,9.0,88.0,113033.0,0.0,2863.4343080953795,2863.4343080953795,0.0,17008.126455307007,,,,,,,,,,,,,,,,1363.926975524012,854.9605494602292,2746.1548891384045,-0.0484777501428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,123.0,0.0,457.0,10.0,40.0,113073.0,0.0,1018.3294169487691,1018.3294169487691,0.0,17011.58440899849,,,,,,,,,,,,,,,,331.3523876779346,316.91198952617026,1006.0814028444961,-0.08780146281361731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,123.0,0.0,513.0,11.0,56.0,113129.0,0.0,1771.6983246033408,1771.6983246033408,0.0,17016.357598781586,,,,,,,,,,,,,,,,679.0608996108294,567.0217840535705,1735.4063205456807,-0.08064452448865406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,123.0,0.0,544.0,12.0,31.0,113160.0,0.0,1010.3765115411674,1010.3765115411674,0.0,17019.21559882164,,,,,,,,,,,,,,,,405.39543485823606,323.40806750405477,998.808061121684,-0.04131367820490911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,123.0,0.0,572.0,13.0,28.0,113188.0,0.0,844.5956508981715,844.5956508981715,0.0,17022.120393037796,,,,,,,,,,,,,,,,292.4259548031783,261.9875301166858,837.2449691328155,-0.0502723645267042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,123.0,0.0,602.0,14.0,30.0,113218.0,0.0,862.1711137182665,862.1711137182665,0.0,17024.919656038284,,,,,,,,,,,,,,,,332.3252202391128,266.77395452625626,853.0544115226156,-0.03952266741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,123.0,0.0,629.0,15.0,27.0,113245.0,0.0,689.6777797499428,689.6777797499428,0.0,17027.513979434967,,,,,,,,,,,,,,,,234.20960387029896,217.66930733006797,684.0381586040493,-0.059218493962177494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,123.0,0.0,661.0,16.0,32.0,113277.0,0.0,1141.8218245031578,1141.8218245031578,0.0,17030.467492103577,,,,,,,,,,,,,,,,467.6038433160582,364.17147504940294,1127.9864880050488,-0.043117269212107304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,123.0,0.0,684.0,17.0,23.0,113300.0,0.0,521.117794104163,521.117794104163,0.0,17032.777586221695,,,,,,,,,,,,,,,,153.688368719247,161.9869281204106,518.1010626863068,-0.05563106699815051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,123.0,0.0,720.0,18.0,36.0,113336.0,0.0,1179.9043882093467,1179.9043882093467,0.0,17035.97931265831,,,,,,,,,,,,,,,,472.6369928783963,365.4003257055574,1164.0535099756999,-0.03952266741210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,123.0,0.0,741.0,19.0,21.0,113357.0,0.0,447.8666551518319,447.8666551518319,0.0,17038.184324026108,,,,,,,,,,,,,,,,119.86931953963139,140.3587960847133,445.7951946361358,-0.06457544849519553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,123.0,0.0,831.0,20.0,90.0,113447.0,0.0,1253.6314468034543,1253.6314468034543,0.0,17045.33840250969,,,,,,,,,,,,,,,,225.53508940416538,365.7995848929605,1234.5678566136942,-0.44852160095586263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,124.0,0.0,46.0,1.0,46.0,113493.0,0.0,1154.8015370712997,1154.8015370712997,0.0,17100.77050971985,,,,,,,,,,,,,,,,507.1049015216537,304.9103499869517,1132.6073189202243,-0.025176597229970014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,124.0,0.0,80.0,2.0,34.0,113527.0,0.0,1107.1108221478335,1107.1108221478335,0.0,17103.943551063538,,,,,,,,,,,,,,,,431.9848397292312,339.6419865945035,1093.516854451491,-0.043113678204909106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,124.0,0.0,100.0,3.0,20.0,113547.0,0.0,494.9554100938407,494.9554100938407,0.0,17106.033740758896,,,,,,,,,,,,,,,,140.48422210418664,152.32053351300297,492.63836401577305,-0.0502759519428952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,124.0,0.0,133.0,4.0,33.0,113580.0,0.0,512.7529002652067,512.7529002652067,0.0,17109.165957450867,,,,,,,,,,,,,,,,104.77999349475677,153.90009404042559,509.80496544532525,-0.13740230843694548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,124.0,0.0,182.0,5.0,49.0,113629.0,0.0,1611.8798218307502,1611.8798218307502,0.0,17113.185595035553,,,,,,,,,,,,,,,,728.4269716281609,481.9597275713193,1577.7646648858558,-0.028756818832740047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,124.0,0.0,206.0,6.0,24.0,113653.0,0.0,680.1842227446758,680.1842227446758,0.0,17115.55656337738,,,,,,,,,,,,,,,,218.81604935340343,223.17649689872675,675.6082458060004,-0.0592292669981505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,124.0,0.0,226.0,7.0,20.0,113673.0,0.0,523.6608576647305,523.6608576647305,0.0,17119.155059576035,,,,,,,,,,,,,,,,183.86234133488392,167.15694695236866,520.5041149529857,-0.03235142063274005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,124.0,0.0,280.0,8.0,54.0,113727.0,0.0,1591.1857262224337,1591.1857262224337,0.0,17123.60911488533,,,,,,,,,,,,,,,,667.5048639030341,475.0737827390826,1556.6971607324022,-0.0502759573321024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,124.0,0.0,394.0,9.0,114.0,113841.0,0.0,3609.3854292341375,3609.3854292341375,0.0,17132.19592642784,,,,,,,,,,,,,,,,1670.4837315978973,1000.196395087972,3422.372656488465,-0.04131906921210731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,124.0,0.0,475.0,10.0,81.0,113922.0,0.0,2716.5961832652906,2716.5961832652906,0.0,17138.58659029007,,,,,,,,,,,,,,,,1203.0929090055372,818.9404018259714,2621.767425060903,-0.05384184721614152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,124.0,0.0,534.0,11.0,59.0,113981.0,0.0,1947.9471459273464,1947.9471459273464,0.0,17143.386622428894,,,,,,,,,,,,,,,,845.2593141840599,592.5039174034607,1899.9768232137003,-0.05207056452670419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
